question_ID,source,stage,reference_step,predicted_step,reference_role,predicted_role,role_correct,step_exact,step_within_5,absolute_step_error,steps,method,step_confidence,call_log_directory
webarena_verified__094,webarena_verified,recall_miss,47,6,Task_Planner,Verification_Expert,False,False,False,41,53,segmented_choice,0.3,results/full/calls/webarena_verified__094
webarena_verified__095,webarena_verified,final_wrong,36,6,Action_Expert,Action_Expert,True,False,False,30,43,segmented_choice,0.29,results/full/calls/webarena_verified__095
webarena_verified__096,webarena_verified,correct,46,46,Action_Expert,Verification_Expert,False,True,True,0,53,segmented_choice,0.61,results/full/calls/webarena_verified__096
webarena_verified__097,webarena_verified,final_wrong,46,55,Action_Expert,Task_Planner,False,False,False,9,63,segmented_choice,0.22,results/full/calls/webarena_verified__097
webarena_verified__098,webarena_verified,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.6,results/full/calls/webarena_verified__098
webarena_verified__099,webarena_verified,direct_wrong,9,8,Verification_Expert,Verification_Expert,True,False,True,1,13,full_context,0.3,results/full/calls/webarena_verified__099
webarena_verified__100,webarena_verified,final_wrong,49,28,Verification_Expert,Verification_Expert,True,False,False,21,53,segmented_choice,0.14,results/full/calls/webarena_verified__100
webarena_verified__101,webarena_verified,final_wrong,46,8,Action_Expert,Verification_Expert,False,False,False,38,63,segmented_choice,0.17,results/full/calls/webarena_verified__101
webarena_verified__102,webarena_verified,final_wrong,29,28,Verification_Expert,Verification_Expert,True,False,True,1,33,segmented_choice,0.21,results/full/calls/webarena_verified__102
webarena_verified__103,webarena_verified,final_wrong,18,24,Verification_Expert,Task_Planner,False,False,False,6,63,segmented_choice,0.32,results/full/calls/webarena_verified__103
webarena_verified__104,webarena_verified,correct,24,24,Task_Planner,Task_Planner,True,True,True,0,63,segmented_choice,0.31,results/full/calls/webarena_verified__104
webarena_verified__105,webarena_verified,final_wrong,28,46,Verification_Expert,Action_Expert,False,False,False,18,63,segmented_choice,0.57,results/full/calls/webarena_verified__105
webarena_verified__106,webarena_verified,recall_miss,46,6,Action_Expert,Action_Expert,True,False,False,40,63,segmented_choice,0.3,results/full/calls/webarena_verified__106
webarena_verified__107,webarena_verified,final_wrong,56,6,Action_Expert,Task_Planner,False,False,False,50,63,segmented_choice,0.56,results/full/calls/webarena_verified__107
webarena_verified__108,webarena_verified,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,53,segmented_choice,0.53,results/full/calls/webarena_verified__108
webarena_verified__109,webarena_verified,final_wrong,26,14,Action_Expert,Task_Planner,False,False,False,12,33,segmented_choice,0.34,results/full/calls/webarena_verified__109
webarena_verified__110,webarena_verified,final_wrong,36,6,Action_Expert,Action_Expert,True,False,False,30,43,segmented_choice,0.41,results/full/calls/webarena_verified__110
webarena_verified__111,webarena_verified,correct,56,56,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.36,results/full/calls/webarena_verified__111
webarena_verified__112,webarena_verified,recall_miss,16,6,Action_Expert,Action_Expert,True,False,False,10,63,segmented_choice,0.78,results/full/calls/webarena_verified__112
webarena_verified__113,webarena_verified,final_wrong,46,14,Action_Expert,Task_Planner,False,False,False,32,63,segmented_choice,0.18,results/full/calls/webarena_verified__113
webarena_verified__114,webarena_verified,final_wrong,29,16,Verification_Expert,Verification_Expert,True,False,False,13,33,segmented_choice,0.6,results/full/calls/webarena_verified__114
webarena_verified__115,webarena_verified,recall_miss,34,16,Task_Planner,Task_Planner,True,False,False,18,63,segmented_choice,0.65,results/full/calls/webarena_verified__115
webarena_verified__116,webarena_verified,recall_miss,34,46,Task_Planner,Action_Expert,False,False,False,12,63,segmented_choice,0.54,results/full/calls/webarena_verified__116
webarena_verified__117,webarena_verified,recall_miss,16,6,Action_Expert,Action_Expert,True,False,False,10,63,segmented_choice,0.31,results/full/calls/webarena_verified__117
webarena_verified__118,webarena_verified,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.48,results/full/calls/webarena_verified__118
webarena_verified__119,webarena_verified,correct,46,46,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.24,results/full/calls/webarena_verified__119
webarena_verified__120,webarena_verified,final_wrong,36,6,Action_Expert,Action_Expert,True,False,False,30,63,segmented_choice,0.64,results/full/calls/webarena_verified__120
webarena_verified__121,webarena_verified,reduction_drop,26,6,Action_Expert,Action_Expert,True,False,False,20,63,segmented_choice,0.5,results/full/calls/webarena_verified__121
webarena_verified__122,webarena_verified,final_wrong,24,56,Task_Planner,Task_Planner,True,False,False,32,63,segmented_choice,0.25,results/full/calls/webarena_verified__122
webarena_verified__123,webarena_verified,recall_miss,22,59,Task_Planner,Verification_Expert,False,False,False,37,63,segmented_choice,0.26,results/full/calls/webarena_verified__123
webarena_verified__124,webarena_verified,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,43,segmented_choice,0.41,results/full/calls/webarena_verified__124
webarena_verified__125,webarena_verified,reduction_drop,26,36,Action_Expert,Verification_Expert,False,False,False,10,43,segmented_choice,0.13,results/full/calls/webarena_verified__125
webarena_verified__126,webarena_verified,final_wrong,6,26,Action_Expert,Task_Planner,False,False,False,20,63,segmented_choice,0.18,results/full/calls/webarena_verified__126
webarena_verified__127,webarena_verified,reduction_drop,46,6,Action_Expert,Task_Planner,False,False,False,40,63,segmented_choice,0.47,results/full/calls/webarena_verified__127
webarena_verified__128,webarena_verified,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.46,results/full/calls/webarena_verified__128
webarena_verified__129,webarena_verified,recall_miss,5,54,Task_Planner,Task_Planner,True,False,False,49,63,segmented_choice,0.26,results/full/calls/webarena_verified__129
webarena_verified__130,webarena_verified,final_wrong,4,26,Task_Planner,Action_Expert,False,False,False,22,33,segmented_choice,0.41,results/full/calls/webarena_verified__130
webarena_verified__131,webarena_verified,correct,46,46,Action_Expert,Action_Expert,True,True,True,0,53,segmented_choice,0.3,results/full/calls/webarena_verified__131
webarena_verified__132,webarena_verified,recall_miss,26,24,Action_Expert,Task_Planner,False,False,True,2,63,segmented_choice,0.28,results/full/calls/webarena_verified__132
webarena_verified__133,webarena_verified,final_wrong,6,36,Action_Expert,Action_Expert,True,False,False,30,53,segmented_choice,0.4,results/full/calls/webarena_verified__133
webarena_verified__134,webarena_verified,final_wrong,6,26,Action_Expert,Action_Expert,True,False,False,20,33,segmented_choice,0.46,results/full/calls/webarena_verified__134
webarena_verified__135,webarena_verified,final_wrong,46,2,Action_Expert,Task_Planner,False,False,False,44,63,segmented_choice,0.41,results/full/calls/webarena_verified__135
webarena_verified__136,webarena_verified,correct,46,46,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.38,results/full/calls/webarena_verified__136
webarena_verified__137,webarena_verified,final_wrong,36,33,Action_Expert,Action_Expert,True,False,True,3,43,segmented_choice,0.35,results/full/calls/webarena_verified__137
webarena_verified__138,webarena_verified,reduction_drop,22,16,Task_Planner,Task_Planner,True,False,False,6,63,segmented_choice,0.16,results/full/calls/webarena_verified__138
webarena_verified__139,webarena_verified,final_wrong,56,2,Action_Expert,Task_Planner,False,False,False,54,63,segmented_choice,0.17,results/full/calls/webarena_verified__139
webarena_verified__140,webarena_verified,final_wrong,36,6,Action_Expert,Action_Expert,True,False,False,30,63,segmented_choice,0.58,results/full/calls/webarena_verified__140
webarena_verified__141,webarena_verified,final_wrong,56,36,Action_Expert,Action_Expert,True,False,False,20,63,segmented_choice,0.32,results/full/calls/webarena_verified__141
webarena_verified__142,webarena_verified,final_wrong,46,26,Action_Expert,Task_Planner,False,False,False,20,63,segmented_choice,0.66,results/full/calls/webarena_verified__142
webarena_verified__143,webarena_verified,reduction_drop,36,54,Action_Expert,Task_Planner,False,False,False,18,63,segmented_choice,0.25,results/full/calls/webarena_verified__143
webarena_verified__144,webarena_verified,correct,26,26,Action_Expert,Task_Planner,False,True,True,0,63,segmented_choice,0.14,results/full/calls/webarena_verified__144
webarena_verified__145,webarena_verified,correct,56,56,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.63,results/full/calls/webarena_verified__145
webarena_verified__146,webarena_verified,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.5,results/full/calls/webarena_verified__146
webarena_verified__147,webarena_verified,final_wrong,36,16,Action_Expert,Verification_Expert,False,False,False,20,43,segmented_choice,0.04,results/full/calls/webarena_verified__147
webarena_verified__148,webarena_verified,final_wrong,46,6,Action_Expert,Action_Expert,True,False,False,40,63,segmented_choice,0.69,results/full/calls/webarena_verified__148
webarena_verified__149,webarena_verified,reduction_drop,2,46,Task_Planner,Action_Expert,False,False,False,44,63,segmented_choice,0.41,results/full/calls/webarena_verified__149
webarena_verified__150,webarena_verified,recall_miss,8,46,Verification_Expert,Task_Planner,False,False,False,38,63,segmented_choice,0.21,results/full/calls/webarena_verified__150
webarena_verified__151,webarena_verified,recall_miss,56,6,Action_Expert,Action_Expert,True,False,False,50,63,segmented_choice,0.7,results/full/calls/webarena_verified__151
webarena_verified__152,webarena_verified,recall_miss,38,46,Verification_Expert,Verification_Expert,True,False,False,8,63,segmented_choice,0.3,results/full/calls/webarena_verified__152
webarena_verified__153,webarena_verified,correct,26,26,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.09,results/full/calls/webarena_verified__153
webarena_verified__154,webarena_verified,final_wrong,46,6,Action_Expert,Task_Planner,False,False,False,40,63,segmented_choice,0.5,results/full/calls/webarena_verified__154
webarena_verified__155,webarena_verified,final_wrong,6,14,Action_Expert,Task_Planner,False,False,False,8,63,segmented_choice,0.21,results/full/calls/webarena_verified__155
webarena_verified__156,webarena_verified,final_wrong,36,46,Action_Expert,Action_Expert,True,False,False,10,63,segmented_choice,0.36,results/full/calls/webarena_verified__156
webarena_verified__157,webarena_verified,final_wrong,46,24,Action_Expert,Action_Expert,True,False,False,22,63,segmented_choice,0.26,results/full/calls/webarena_verified__157
webarena_verified__158,webarena_verified,correct,56,56,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.55,results/full/calls/webarena_verified__158
webarena_verified__159,webarena_verified,final_wrong,2,6,Task_Planner,Task_Planner,True,False,True,4,63,segmented_choice,0.37,results/full/calls/webarena_verified__159
webarena_verified__160,webarena_verified,recall_miss,15,56,Task_Planner,Action_Expert,False,False,False,41,63,segmented_choice,0.3,results/full/calls/webarena_verified__160
webarena_verified__161,webarena_verified,recall_miss,15,6,Task_Planner,Action_Expert,False,False,False,9,63,segmented_choice,0.42,results/full/calls/webarena_verified__161
webarena_verified__162,webarena_verified,correct,16,16,Action_Expert,Action_Expert,True,True,True,0,63,segmented_choice,0.56,results/full/calls/webarena_verified__162
webarena_verified__163,webarena_verified,recall_miss,16,26,Action_Expert,Action_Expert,True,False,False,10,63,segmented_choice,0.42,results/full/calls/webarena_verified__163
webarena_verified__164,webarena_verified,final_wrong,56,55,Action_Expert,Task_Planner,False,False,True,1,63,segmented_choice,0.36,results/full/calls/webarena_verified__164
webarena_verified__165,webarena_verified,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,43,segmented_choice,0.24,results/full/calls/webarena_verified__165
webarena_verified__166,webarena_verified,recall_miss,18,16,Verification_Expert,Task_Planner,False,False,True,2,63,segmented_choice,0.29,results/full/calls/webarena_verified__166
webarena_verified__167,webarena_verified,reduction_drop,36,16,Action_Expert,Task_Planner,False,False,False,20,63,segmented_choice,0.33,results/full/calls/webarena_verified__167
webarena_verified__168,webarena_verified,final_wrong,34,36,Task_Planner,Task_Planner,True,False,True,2,63,segmented_choice,0.34,results/full/calls/webarena_verified__168
webarena_verified__169,webarena_verified,recall_miss,3,56,Task_Planner,Verification_Expert,False,False,False,53,63,segmented_choice,0.11,results/full/calls/webarena_verified__169
webarena_verified__170,webarena_verified,correct,14,14,Task_Planner,Task_Planner,True,True,True,0,43,segmented_choice,0.66,results/full/calls/webarena_verified__170
webarena_verified__171,webarena_verified,recall_miss,9,26,Verification_Expert,Verification_Expert,True,False,False,17,33,segmented_choice,0.33,results/full/calls/webarena_verified__171
webarena_verified__172,webarena_verified,correct,36,36,Action_Expert,Action_Expert,True,True,True,0,43,segmented_choice,0.82,results/full/calls/webarena_verified__172
webarena_verified__173,webarena_verified,final_wrong,54,2,Task_Planner,Task_Planner,True,False,False,52,63,segmented_choice,0.13,results/full/calls/webarena_verified__173
webarena_verified__174,webarena_verified,recall_miss,16,6,Action_Expert,Task_Planner,False,False,False,10,63,segmented_choice,0.4,results/full/calls/webarena_verified__174
webarena_verified__175,webarena_verified,reduction_drop,26,36,Action_Expert,Action_Expert,True,False,False,10,63,segmented_choice,0.36,results/full/calls/webarena_verified__175
webarena_verified__176,webarena_verified,reduction_drop,60,46,Task_Planner,Action_Expert,False,False,False,14,63,segmented_choice,0.25,results/full/calls/webarena_verified__176
